station_id	stationname	date	daytype	rides
41460	Irving Park-Brown	10/12/2021	W	1228
41460	Irving Park-Brown	10/13/2021	W	1310
41460	Irving Park-Brown	10/14/2021	W	1270
41460	Irving Park-Brown	10/15/2021	W	1175
41460	Irving Park-Brown	10/16/2021	A	845
41460	Irving Park-Brown	10/17/2021	U	1122
41460	Irving Park-Brown	10/18/2021	W	1152
41460	Irving Park-Brown	10/19/2021	W	1222
41460	Irving Park-Brown	10/20/2021	W	1290
41460	Irving Park-Brown	10/21/2021	W	1310
41460	Irving Park-Brown	10/22/2021	W	1171
41460	Irving Park-Brown	10/23/2021	A	642
41460	Irving Park-Brown	10/24/2021	U	1302
41460	Irving Park-Brown	10/25/2021	W	976
41460	Irving Park-Brown	10/26/2021	W	1233
41460	Irving Park-Brown	10/27/2021	W	1353
41460	Irving Park-Brown	10/28/2021	W	1316
41460	Irving Park-Brown	10/29/2021	W	1181
41460	Irving Park-Brown	10/30/2021	A	873
41460	Irving Park-Brown	10/31/2021	U	527
41480	Western-Brown	10/01/2021	W	1892
41480	Western-Brown	10/02/2021	A	2911
41480	Western-Brown	10/03/2021	U	1819
41480	Western-Brown	10/04/2021	W	1670
41480	Western-Brown	10/05/2021	W	1777
41480	Western-Brown	10/06/2021	W	1796
41480	Western-Brown	10/07/2021	W	1899
41480	Western-Brown	10/08/2021	W	1811
41480	Western-Brown	10/09/2021	A	1484
41480	Western-Brown	10/10/2021	U	1182
41480	Western-Brown	10/11/2021	W	1380
41480	Western-Brown	10/12/2021	W	1734
41480	Western-Brown	10/13/2021	W	1797
41480	Western-Brown	10/14/2021	W	1836
41480	Western-Brown	10/15/2021	W	1831
41480	Western-Brown	10/16/2021	A	1294
41480	Western-Brown	10/17/2021	U	798
41480	Western-Brown	10/18/2021	W	1626
41480	Western-Brown	10/19/2021	W	1820
41480	Western-Brown	10/20/2021	W	1860
41480	Western-Brown	10/21/2021	W	1868
41480	Western-Brown	10/22/2021	W	1850
41480	Western-Brown	10/23/2021	A	1101
41480	Western-Brown	10/24/2021	U	510
41480	Western-Brown	10/25/2021	W	1429
41480	Western-Brown	10/26/2021	W	1755
41480	Western-Brown	10/27/2021	W	1917
41480	Western-Brown	10/28/2021	W	1763
41480	Western-Brown	10/29/2021	W	1669
41480	Western-Brown	10/30/2021	A	1367
41480	Western-Brown	10/31/2021	U	884
41490	Harrison	10/01/2021	W	2792
41490	Harrison	10/02/2021	A	2368
41490	Harrison	10/03/2021	U	1753
41490	Harrison	10/04/2021	W	2237
41490	Harrison	10/05/2021	W	2341
41490	Harrison	10/06/2021	W	2285
41490	Harrison	10/07/2021	W	2331
41490	Harrison	10/08/2021	W	2668
41490	Harrison	10/09/2021	A	2677
41490	Harrison	10/10/2021	U	5268
41490	Harrison	10/11/2021	W	1923
41490	Harrison	10/12/2021	W	2555
41490	Harrison	10/13/2021	W	2313
41490	Harrison	10/14/2021	W	2611
41490	Harrison	10/15/2021	W	2681
41490	Harrison	10/16/2021	A	2781
41490	Harrison	10/17/2021	U	1933
41490	Harrison	10/18/2021	W	2209
41490	Harrison	10/19/2021	W	2339
41490	Harrison	10/20/2021	W	2352
41490	Harrison	10/21/2021	W	2452
41490	Harrison	10/22/2021	W	2726
41490	Harrison	10/23/2021	A	2165
41490	Harrison	10/24/2021	U	1321
41490	Harrison	10/25/2021	W	2170
41490	Harrison	10/26/2021	W	2254
41490	Harrison	10/27/2021	W	2355
41490	Harrison	10/28/2021	W	2473
41490	Harrison	10/29/2021	W	2631
41490	Harrison	10/30/2021	A	2495
41490	Harrison	10/31/2021	U	1771
41500	Montrose-Brown	10/01/2021	W	1122
41500	Montrose-Brown	10/02/2021	A	969
41500	Montrose-Brown	10/03/2021	U	668
41500	Montrose-Brown	10/04/2021	W	1013
41500	Montrose-Brown	10/05/2021	W	1124
41500	Montrose-Brown	10/06/2021	W	1155
41500	Montrose-Brown	10/07/2021	W	1169
41500	Montrose-Brown	10/08/2021	W	1168
41500	Montrose-Brown	10/09/2021	A	908
41500	Montrose-Brown	10/10/2021	U	743
41500	Montrose-Brown	10/11/2021	W	840
41500	Montrose-Brown	10/12/2021	W	1111
41500	Montrose-Brown	10/13/2021	W	1178
41500	Montrose-Brown	10/14/2021	W	1178
41500	Montrose-Brown	10/15/2021	W	1171
41500	Montrose-Brown	10/16/2021	A	714
41500	Montrose-Brown	10/17/2021	U	464
41500	Montrose-Brown	10/18/2021	W	1017
41500	Montrose-Brown	10/19/2021	W	1146
41500	Montrose-Brown	10/20/2021	W	1173
41500	Montrose-Brown	10/21/2021	W	1160
41500	Montrose-Brown	10/22/2021	W	1070
41500	Montrose-Brown	10/23/2021	A	764
41500	Montrose-Brown	10/24/2021	U	329
41500	Montrose-Brown	10/25/2021	W	871
41500	Montrose-Brown	10/26/2021	W	1126
41500	Montrose-Brown	10/27/2021	W	1179
41500	Montrose-Brown	10/28/2021	W	1170
41500	Montrose-Brown	10/29/2021	W	1029
41500	Montrose-Brown	10/30/2021	A	806
41500	Montrose-Brown	10/31/2021	U	527
41510	Morgan-Lake	10/01/2021	W	2214
41510	Morgan-Lake	10/02/2021	A	2063
41510	Morgan-Lake	10/03/2021	U	1528
41510	Morgan-Lake	10/04/2021	W	1563
41510	Morgan-Lake	10/05/2021	W	1755
41510	Morgan-Lake	10/06/2021	W	1868
41510	Morgan-Lake	10/07/2021	W	1898
41510	Morgan-Lake	10/08/2021	W	2317
41510	Morgan-Lake	10/09/2021	A	2583
41510	Morgan-Lake	10/10/2021	U	2382
41510	Morgan-Lake	10/11/2021	W	1650
41510	Morgan-Lake	10/12/2021	W	1927
41510	Morgan-Lake	10/13/2021	W	2059
41510	Morgan-Lake	10/14/2021	W	2190
41510	Morgan-Lake	10/15/2021	W	2232
41510	Morgan-Lake	10/16/2021	A	2346
41510	Morgan-Lake	10/17/2021	U	1865
41510	Morgan-Lake	10/18/2021	W	1660
41510	Morgan-Lake	10/19/2021	W	1876
41510	Morgan-Lake	10/20/2021	W	2000
41510	Morgan-Lake	10/21/2021	W	2123
41510	Morgan-Lake	10/22/2021	W	2143
41510	Morgan-Lake	10/23/2021	A	2199
41510	Morgan-Lake	10/24/2021	U	1220
41510	Morgan-Lake	10/25/2021	W	1432
41510	Morgan-Lake	10/26/2021	W	1863
41510	Morgan-Lake	10/27/2021	W	1849
41510	Morgan-Lake	10/28/2021	W	2057
41510	Morgan-Lake	10/29/2021	W	1863
41510	Morgan-Lake	10/30/2021	A	1926
41510	Morgan-Lake	10/31/2021	U	1464
41660	Lake/State	10/01/2021	W	9222
41660	Lake/State	10/02/2021	A	8138
41660	Lake/State	10/03/2021	U	5537
41660	Lake/State	10/04/2021	W	6885
41660	Lake/State	10/05/2021	W	7524
41660	Lake/State	10/06/2021	W	7408
41660	Lake/State	10/07/2021	W	7705
41660	Lake/State	10/08/2021	W	9362
41660	Lake/State	10/09/2021	A	8665
41660	Lake/State	10/10/2021	U	10167
41660	Lake/State	10/11/2021	W	6800
41660	Lake/State	10/12/2021	W	8480
41660	Lake/State	10/13/2021	W	7932
41660	Lake/State	10/14/2021	W	8252
41660	Lake/State	10/15/2021	W	8659
41660	Lake/State	10/16/2021	A	8058
41660	Lake/State	10/17/2021	U	5820
41660	Lake/State	10/18/2021	W	7172
41660	Lake/State	10/19/2021	W	7890
41660	Lake/State	10/20/2021	W	7656
41660	Lake/State	10/21/2021	W	8075
41660	Lake/State	10/22/2021	W	8612
41660	Lake/State	10/23/2021	A	7503
41660	Lake/State	10/24/2021	U	4538
41660	Lake/State	10/25/2021	W	6365
41660	Lake/State	10/26/2021	W	7610
41660	Lake/State	10/27/2021	W	7983
41660	Lake/State	10/28/2021	W	7976
41660	Lake/State	10/29/2021	W	7894
41660	Lake/State	10/30/2021	A	7396
41660	Lake/State	10/31/2021	U	5125
41670	Conservatory	10/01/2021	W	583
41670	Conservatory	10/02/2021	A	435
41670	Conservatory	10/03/2021	U	413
41670	Conservatory	10/04/2021	W	452
41670	Conservatory	10/05/2021	W	491
41670	Conservatory	10/06/2021	W	554
41670	Conservatory	10/07/2021	W	536
41670	Conservatory	10/08/2021	W	579
41670	Conservatory	10/09/2021	A	569
41670	Conservatory	10/10/2021	U	448
41670	Conservatory	10/11/2021	W	416
41670	Conservatory	10/12/2021	W	531
41670	Conservatory	10/13/2021	W	574
41670	Conservatory	10/14/2021	W	563
41670	Conservatory	10/15/2021	W	607
41670	Conservatory	10/16/2021	A	527
41670	Conservatory	10/17/2021	U	467
41670	Conservatory	10/18/2021	W	465
41670	Conservatory	10/19/2021	W	529
41670	Conservatory	10/20/2021	W	590
41670	Conservatory	10/21/2021	W	535
41670	Conservatory	10/22/2021	W	596
41670	Conservatory	10/23/2021	A	498
41670	Conservatory	10/24/2021	U	352
41670	Conservatory	10/25/2021	W	445
41670	Conservatory	10/26/2021	W	477
41670	Conservatory	10/27/2021	W	531
41670	Conservatory	10/28/2021	W	504
41670	Conservatory	10/29/2021	W	505
41670	Conservatory	10/30/2021	A	490
41670	Conservatory	10/31/2021	U	437
41680	Oakton-Skokie	10/01/2021	W	443
41680	Oakton-Skokie	10/02/2021	A	188
41680	Oakton-Skokie	10/03/2021	U	136
41680	Oakton-Skokie	10/04/2021	W	436
41680	Oakton-Skokie	10/05/2021	W	491
41680	Oakton-Skokie	10/06/2021	W	479
41680	Oakton-Skokie	10/07/2021	W	497
41680	Oakton-Skokie	10/08/2021	W	412
41680	Oakton-Skokie	10/09/2021	A	300
41680	Oakton-Skokie	10/10/2021	U	165
41680	Oakton-Skokie	10/11/2021	W	402
41680	Oakton-Skokie	10/12/2021	W	479
41680	Oakton-Skokie	10/13/2021	W	492
41680	Oakton-Skokie	10/14/2021	W	509
41680	Oakton-Skokie	10/15/2021	W	460
41680	Oakton-Skokie	10/16/2021	A	220
41680	Oakton-Skokie	10/17/2021	U	144
41680	Oakton-Skokie	10/18/2021	W	466
41680	Oakton-Skokie	10/19/2021	W	465
41680	Oakton-Skokie	10/20/2021	W	498
41680	Oakton-Skokie	10/21/2021	W	488
41680	Oakton-Skokie	10/22/2021	W	461
41680	Oakton-Skokie	10/23/2021	A	236
41680	Oakton-Skokie	10/24/2021	U	119
41680	Oakton-Skokie	10/25/2021	W	385
41680	Oakton-Skokie	10/26/2021	W	475
41680	Oakton-Skokie	10/27/2021	W	486
41680	Oakton-Skokie	10/28/2021	W	428
41680	Oakton-Skokie	10/29/2021	W	379
41680	Oakton-Skokie	10/30/2021	A	225
41680	Oakton-Skokie	10/31/2021	U	116
41690	Cermak-McCormick Place	10/01/2021	W	999
41690	Cermak-McCormick Place	10/02/2021	A	865
41690	Cermak-McCormick Place	10/03/2021	U	767
41690	Cermak-McCormick Place	10/04/2021	W	838
41690	Cermak-McCormick Place	10/05/2021	W	838
41690	Cermak-McCormick Place	10/06/2021	W	1078
41690	Cermak-McCormick Place	10/07/2021	W	985
41690	Cermak-McCormick Place	10/08/2021	W	3943
41690	Cermak-McCormick Place	10/09/2021	A	3625
41690	Cermak-McCormick Place	10/10/2021	U	2931
41690	Cermak-McCormick Place	10/11/2021	W	773
41690	Cermak-McCormick Place	10/12/2021	W	1046
41690	Cermak-McCormick Place	10/13/2021	W	925
41690	Cermak-McCormick Place	10/14/2021	W	920
41690	Cermak-McCormick Place	10/15/2021	W	1349
41690	Cermak-McCormick Place	10/16/2021	A	959
41690	Cermak-McCormick Place	10/17/2021	U	1234
41690	Cermak-McCormick Place	10/18/2021	W	984
41690	Cermak-McCormick Place	10/19/2021	W	1040
41690	Cermak-McCormick Place	10/20/2021	W	938
41690	Cermak-McCormick Place	10/21/2021	W	839
40020	Harlem-Lake	11/08/2021	W	1593
41690	Cermak-McCormick Place	10/22/2021	W	876
41690	Cermak-McCormick Place	10/23/2021	A	814
41690	Cermak-McCormick Place	10/24/2021	U	495
41690	Cermak-McCormick Place	10/25/2021	W	788
41690	Cermak-McCormick Place	10/26/2021	W	917
41690	Cermak-McCormick Place	10/27/2021	W	913
41690	Cermak-McCormick Place	10/28/2021	W	808
41690	Cermak-McCormick Place	10/29/2021	W	828
41690	Cermak-McCormick Place	10/30/2021	A	824
41690	Cermak-McCormick Place	10/31/2021	U	591
41700	Washington/Wabash	10/01/2021	W	5464
41700	Washington/Wabash	10/02/2021	A	3891
41700	Washington/Wabash	10/03/2021	U	2728
41700	Washington/Wabash	10/04/2021	W	5021
41700	Washington/Wabash	10/05/2021	W	5212
41700	Washington/Wabash	10/06/2021	W	5067
41700	Washington/Wabash	10/07/2021	W	5197
41700	Washington/Wabash	10/08/2021	W	5948
41700	Washington/Wabash	10/09/2021	A	5141
41700	Washington/Wabash	10/10/2021	U	4693
41700	Washington/Wabash	10/11/2021	W	4406
41700	Washington/Wabash	10/12/2021	W	5410
41700	Washington/Wabash	10/13/2021	W	5343
41700	Washington/Wabash	10/14/2021	W	5126
41700	Washington/Wabash	10/15/2021	W	5573
41700	Washington/Wabash	10/16/2021	A	4076
41700	Washington/Wabash	10/17/2021	U	3095
41700	Washington/Wabash	10/18/2021	W	4872
41700	Washington/Wabash	10/19/2021	W	5391
41700	Washington/Wabash	10/20/2021	W	5093
41700	Washington/Wabash	10/21/2021	W	5024
41700	Washington/Wabash	10/22/2021	W	5264
41700	Washington/Wabash	10/23/2021	A	3845
41700	Washington/Wabash	10/24/2021	U	1951
41700	Washington/Wabash	10/25/2021	W	4476
41700	Washington/Wabash	10/26/2021	W	5307
41700	Washington/Wabash	10/27/2021	W	5086
41700	Washington/Wabash	10/28/2021	W	5247
41700	Washington/Wabash	10/29/2021	W	4822
41700	Washington/Wabash	10/30/2021	A	4020
41700	Washington/Wabash	10/31/2021	U	2544
40010	Austin-Forest Park	11/01/2021	W	671
40010	Austin-Forest Park	11/02/2021	W	690
40010	Austin-Forest Park	11/03/2021	W	781
40010	Austin-Forest Park	11/04/2021	W	748
40010	Austin-Forest Park	11/05/2021	W	645
40010	Austin-Forest Park	11/06/2021	A	395
40010	Austin-Forest Park	11/07/2021	U	310
40010	Austin-Forest Park	11/08/2021	W	719
40010	Austin-Forest Park	11/09/2021	W	739
40010	Austin-Forest Park	11/10/2021	W	728
40010	Austin-Forest Park	11/11/2021	W	568
40010	Austin-Forest Park	11/12/2021	W	644
40010	Austin-Forest Park	11/13/2021	A	334
40010	Austin-Forest Park	11/14/2021	U	195
40010	Austin-Forest Park	11/15/2021	W	631
40010	Austin-Forest Park	11/16/2021	W	741
40010	Austin-Forest Park	11/17/2021	W	706
40010	Austin-Forest Park	11/18/2021	W	726
40010	Austin-Forest Park	11/19/2021	W	672
40010	Austin-Forest Park	11/20/2021	A	364
40010	Austin-Forest Park	11/21/2021	U	307
40010	Austin-Forest Park	11/22/2021	W	650
40010	Austin-Forest Park	11/23/2021	W	690
40010	Austin-Forest Park	11/24/2021	W	593
40010	Austin-Forest Park	11/25/2021	U	231
40010	Austin-Forest Park	11/26/2021	W	350
40010	Austin-Forest Park	11/27/2021	A	282
40010	Austin-Forest Park	11/28/2021	U	239
40010	Austin-Forest Park	11/29/2021	W	646
40010	Austin-Forest Park	11/30/2021	W	676
40020	Harlem-Lake	11/01/2021	W	1538
40020	Harlem-Lake	11/02/2021	W	1688
40020	Harlem-Lake	11/03/2021	W	1794
40020	Harlem-Lake	11/04/2021	W	1831
40020	Harlem-Lake	11/05/2021	W	1676
40020	Harlem-Lake	11/06/2021	A	1130
40020	Harlem-Lake	11/07/2021	U	875
40020	Harlem-Lake	11/09/2021	W	1647
40020	Harlem-Lake	11/10/2021	W	1712
40020	Harlem-Lake	11/11/2021	W	1502
40020	Harlem-Lake	11/12/2021	W	1543
40020	Harlem-Lake	11/13/2021	A	1034
40020	Harlem-Lake	11/14/2021	U	676
40020	Harlem-Lake	11/15/2021	W	1461
40020	Harlem-Lake	11/16/2021	W	1727
40020	Harlem-Lake	11/17/2021	W	1634
40020	Harlem-Lake	11/18/2021	W	1643
40020	Harlem-Lake	11/19/2021	W	1645
40020	Harlem-Lake	11/20/2021	A	1233
40020	Harlem-Lake	11/21/2021	U	867
40020	Harlem-Lake	11/22/2021	W	1515
40020	Harlem-Lake	11/23/2021	W	1574
40020	Harlem-Lake	11/24/2021	W	1438
40020	Harlem-Lake	11/25/2021	U	498
40020	Harlem-Lake	11/26/2021	W	1050
40020	Harlem-Lake	11/27/2021	A	959
40020	Harlem-Lake	11/28/2021	U	670
40020	Harlem-Lake	11/29/2021	W	1493
40020	Harlem-Lake	11/30/2021	W	1645
40030	Pulaski-Lake	11/01/2021	W	653
40030	Pulaski-Lake	11/02/2021	W	657
40030	Pulaski-Lake	11/03/2021	W	765
40030	Pulaski-Lake	11/04/2021	W	708
40030	Pulaski-Lake	11/05/2021	W	780
40030	Pulaski-Lake	11/06/2021	A	507
40030	Pulaski-Lake	11/07/2021	U	469
40030	Pulaski-Lake	11/08/2021	W	721
40030	Pulaski-Lake	11/09/2021	W	796
40030	Pulaski-Lake	11/10/2021	W	781
40030	Pulaski-Lake	11/11/2021	W	585
40030	Pulaski-Lake	11/12/2021	W	633
40030	Pulaski-Lake	11/13/2021	A	478
40030	Pulaski-Lake	11/14/2021	U	384
40030	Pulaski-Lake	11/15/2021	W	697
40030	Pulaski-Lake	11/16/2021	W	709
40030	Pulaski-Lake	11/17/2021	W	684
40030	Pulaski-Lake	11/18/2021	W	650
40030	Pulaski-Lake	11/19/2021	W	709
40030	Pulaski-Lake	11/20/2021	A	531
40030	Pulaski-Lake	11/21/2021	U	410
40030	Pulaski-Lake	11/22/2021	W	679
40030	Pulaski-Lake	11/23/2021	W	713
40030	Pulaski-Lake	11/24/2021	W	657
40030	Pulaski-Lake	11/25/2021	U	310
40030	Pulaski-Lake	11/26/2021	W	455
40030	Pulaski-Lake	11/27/2021	A	507
40030	Pulaski-Lake	11/28/2021	U	334
40030	Pulaski-Lake	11/29/2021	W	673
40030	Pulaski-Lake	11/30/2021	W	670
40040	Quincy/Wells	11/01/2021	W	2627
40040	Quincy/Wells	11/02/2021	W	2963
40040	Quincy/Wells	11/03/2021	W	2924
40040	Quincy/Wells	11/04/2021	W	2949
40040	Quincy/Wells	11/05/2021	W	2212
40040	Quincy/Wells	11/06/2021	A	979
40040	Quincy/Wells	11/07/2021	U	852
40040	Quincy/Wells	11/08/2021	W	2693
40040	Quincy/Wells	11/09/2021	W	3091
40040	Quincy/Wells	11/10/2021	W	2872
40040	Quincy/Wells	11/11/2021	W	2529
40040	Quincy/Wells	11/12/2021	W	2269
40040	Quincy/Wells	11/13/2021	A	979
40040	Quincy/Wells	11/14/2021	U	767
40040	Quincy/Wells	11/15/2021	W	2616
40040	Quincy/Wells	11/16/2021	W	3043
40040	Quincy/Wells	11/17/2021	W	2777
40040	Quincy/Wells	11/18/2021	W	2900
40040	Quincy/Wells	11/19/2021	W	2223
40040	Quincy/Wells	11/20/2021	A	933
40040	Quincy/Wells	11/21/2021	U	697
40040	Quincy/Wells	11/22/2021	W	2374
40040	Quincy/Wells	11/23/2021	W	2457
40040	Quincy/Wells	11/24/2021	W	1579
40040	Quincy/Wells	11/25/2021	U	619
40040	Quincy/Wells	11/26/2021	W	1114
40040	Quincy/Wells	11/27/2021	A	975
40040	Quincy/Wells	11/28/2021	U	1043
40040	Quincy/Wells	11/29/2021	W	2402
40040	Quincy/Wells	11/30/2021	W	2752
40050	Davis	11/01/2021	W	1505
40050	Davis	11/02/2021	W	1466
40050	Davis	11/03/2021	W	1615
40050	Davis	11/04/2021	W	1566
40050	Davis	11/05/2021	W	1646
40050	Davis	11/06/2021	A	1535
40050	Davis	11/07/2021	U	902
40050	Davis	11/08/2021	W	1409
40050	Davis	11/09/2021	W	1495
40050	Davis	11/10/2021	W	1576
40050	Davis	11/11/2021	W	1421
40050	Davis	11/12/2021	W	1685
40050	Davis	11/13/2021	A	1269
40050	Davis	11/14/2021	U	791
40050	Davis	11/15/2021	W	1354
40050	Davis	11/16/2021	W	1539
40050	Davis	11/17/2021	W	1572
40050	Davis	11/18/2021	W	1565
40050	Davis	11/19/2021	W	1627
40050	Davis	11/20/2021	A	1584
40050	Davis	11/21/2021	U	873
40050	Davis	11/22/2021	W	1402
40050	Davis	11/23/2021	W	1451
40050	Davis	11/24/2021	W	1309
40050	Davis	11/25/2021	U	445
40050	Davis	11/26/2021	W	1083
40050	Davis	11/27/2021	A	917
40050	Davis	11/28/2021	U	731
40050	Davis	11/29/2021	W	1374
40050	Davis	11/30/2021	W	1429
40060	Belmont-O'Hare	11/01/2021	W	2317
40060	Belmont-O'Hare	11/02/2021	W	2586
40060	Belmont-O'Hare	11/03/2021	W	2621
40060	Belmont-O'Hare	11/04/2021	W	2779
40060	Belmont-O'Hare	11/05/2021	W	2573
40060	Belmont-O'Hare	11/06/2021	A	1632
40060	Belmont-O'Hare	11/07/2021	U	1184
40060	Belmont-O'Hare	11/08/2021	W	2423
40060	Belmont-O'Hare	11/09/2021	W	2571
40060	Belmont-O'Hare	11/10/2021	W	2604
40060	Belmont-O'Hare	11/11/2021	W	2392
40060	Belmont-O'Hare	11/12/2021	W	2499
40060	Belmont-O'Hare	11/13/2021	A	1539
40060	Belmont-O'Hare	11/14/2021	U	1090
40060	Belmont-O'Hare	11/15/2021	W	2348
40060	Belmont-O'Hare	11/16/2021	W	2623
40060	Belmont-O'Hare	11/17/2021	W	2527
40060	Belmont-O'Hare	11/18/2021	W	2636
40060	Belmont-O'Hare	11/19/2021	W	2730
40060	Belmont-O'Hare	11/20/2021	A	1849
40060	Belmont-O'Hare	11/21/2021	U	1332
40060	Belmont-O'Hare	11/22/2021	W	2415
40060	Belmont-O'Hare	11/23/2021	W	2659
40060	Belmont-O'Hare	11/24/2021	W	2442
40060	Belmont-O'Hare	11/25/2021	U	948
40060	Belmont-O'Hare	11/26/2021	W	1580
40060	Belmont-O'Hare	11/27/2021	A	1535
40060	Belmont-O'Hare	11/28/2021	U	1176
40060	Belmont-O'Hare	11/29/2021	W	2308
40060	Belmont-O'Hare	11/30/2021	W	2535
40070	Jackson/Dearborn	11/01/2021	W	2910
40070	Jackson/Dearborn	11/02/2021	W	3037
40070	Jackson/Dearborn	11/03/2021	W	3109
40070	Jackson/Dearborn	11/04/2021	W	3039
40070	Jackson/Dearborn	11/05/2021	W	2491
40070	Jackson/Dearborn	11/06/2021	A	1419
40070	Jackson/Dearborn	11/07/2021	U	1571
40070	Jackson/Dearborn	11/08/2021	W	2865
40070	Jackson/Dearborn	11/09/2021	W	2961
40070	Jackson/Dearborn	11/10/2021	W	3100
40070	Jackson/Dearborn	11/11/2021	W	2385
40070	Jackson/Dearborn	11/12/2021	W	2356
40070	Jackson/Dearborn	11/13/2021	A	1376
40070	Jackson/Dearborn	11/14/2021	U	847
40070	Jackson/Dearborn	11/15/2021	W	2797
40070	Jackson/Dearborn	11/16/2021	W	2878
40070	Jackson/Dearborn	11/17/2021	W	2856
40070	Jackson/Dearborn	11/18/2021	W	2677
40070	Jackson/Dearborn	11/19/2021	W	2514
40070	Jackson/Dearborn	11/20/2021	A	1649
40070	Jackson/Dearborn	11/21/2021	U	1308
40070	Jackson/Dearborn	11/22/2021	W	2522
40070	Jackson/Dearborn	11/23/2021	W	2602
40070	Jackson/Dearborn	11/24/2021	W	1992
40070	Jackson/Dearborn	11/25/2021	U	737
40070	Jackson/Dearborn	11/26/2021	W	1076
40070	Jackson/Dearborn	11/27/2021	A	998
40070	Jackson/Dearborn	11/28/2021	U	842
40070	Jackson/Dearborn	11/29/2021	W	2353
40070	Jackson/Dearborn	11/30/2021	W	2460
40080	Sheridan	11/01/2021	W	1986
40080	Sheridan	11/02/2021	W	2257
40080	Sheridan	11/03/2021	W	2265
40080	Sheridan	11/04/2021	W	2322
40080	Sheridan	11/05/2021	W	2209
40080	Sheridan	11/06/2021	A	1797
40080	Sheridan	11/07/2021	U	1257
40080	Sheridan	11/08/2021	W	2053
40080	Sheridan	11/09/2021	W	2277
40080	Sheridan	11/10/2021	W	2402
40080	Sheridan	11/11/2021	W	2084
40080	Sheridan	11/12/2021	W	2100
40080	Sheridan	11/13/2021	A	1810
40080	Sheridan	11/14/2021	U	1192
40080	Sheridan	11/15/2021	W	2020
40080	Sheridan	11/16/2021	W	2258
40080	Sheridan	11/17/2021	W	2162
40080	Sheridan	11/18/2021	W	2261
40080	Sheridan	11/19/2021	W	2326
40080	Sheridan	11/20/2021	A	2203
40080	Sheridan	11/21/2021	U	1372
40080	Sheridan	11/22/2021	W	1888
40080	Sheridan	11/23/2021	W	1913
40080	Sheridan	11/24/2021	W	1698
40080	Sheridan	11/25/2021	U	773
40080	Sheridan	11/26/2021	W	1114
40080	Sheridan	11/27/2021	A	1260
40080	Sheridan	11/28/2021	U	1007
40080	Sheridan	11/29/2021	W	1827
40080	Sheridan	11/30/2021	W	2021
40090	Damen-Brown	11/01/2021	W	1260
40090	Damen-Brown	11/02/2021	W	1434
40090	Damen-Brown	11/03/2021	W	1453
40090	Damen-Brown	11/04/2021	W	1517
40090	Damen-Brown	11/05/2021	W	1191
40090	Damen-Brown	11/06/2021	A	829
40090	Damen-Brown	11/07/2021	U	571
40090	Damen-Brown	11/08/2021	W	1383
40090	Damen-Brown	11/09/2021	W	1467
40090	Damen-Brown	11/10/2021	W	1523
40090	Damen-Brown	11/11/2021	W	1159
40090	Damen-Brown	11/12/2021	W	1176
40090	Damen-Brown	11/13/2021	A	778
40090	Damen-Brown	11/14/2021	U	433
40090	Damen-Brown	11/15/2021	W	1247
40090	Damen-Brown	11/16/2021	W	1441
40090	Damen-Brown	11/17/2021	W	1431
40090	Damen-Brown	11/18/2021	W	1315
40090	Damen-Brown	11/19/2021	W	1450
40090	Damen-Brown	11/20/2021	A	904
40090	Damen-Brown	11/21/2021	U	455
40090	Damen-Brown	11/22/2021	W	1241
40090	Damen-Brown	11/23/2021	W	1287
40090	Damen-Brown	11/24/2021	W	947
40090	Damen-Brown	11/25/2021	U	290
40090	Damen-Brown	11/26/2021	W	634
40090	Damen-Brown	11/27/2021	A	629
40090	Damen-Brown	11/28/2021	U	451
40090	Damen-Brown	11/29/2021	W	1209
40090	Damen-Brown	11/30/2021	W	1342
40100	Morse	11/01/2021	W	2013
40100	Morse	11/02/2021	W	2119
40100	Morse	11/03/2021	W	2262
40100	Morse	11/04/2021	W	2220
40100	Morse	11/05/2021	W	2215
40100	Morse	11/06/2021	A	1623
40100	Morse	11/07/2021	U	1324
40100	Morse	11/08/2021	W	2122
40100	Morse	11/09/2021	W	2227
40100	Morse	11/10/2021	W	2220
40100	Morse	11/11/2021	W	1974
40100	Morse	11/12/2021	W	2187
40100	Morse	11/13/2021	A	1707
40100	Morse	11/14/2021	U	1151
40100	Morse	11/15/2021	W	1929
40100	Morse	11/16/2021	W	2172
40100	Morse	11/17/2021	W	2214
40100	Morse	11/18/2021	W	2136
40100	Morse	11/19/2021	W	2296
40100	Morse	11/20/2021	A	1786
40100	Morse	11/21/2021	U	1284
40100	Morse	11/22/2021	W	1904
40100	Morse	11/23/2021	W	2035
40100	Morse	11/24/2021	W	1828
40100	Morse	11/25/2021	U	842
40100	Morse	11/26/2021	W	1360
40100	Morse	11/27/2021	A	1241
40100	Morse	11/28/2021	U	1078
40100	Morse	11/29/2021	W	1872
40100	Morse	11/30/2021	W	2100
40120	35th/Archer	11/01/2021	W	1515
40120	35th/Archer	11/02/2021	W	1612
40120	35th/Archer	11/03/2021	W	1642
40120	35th/Archer	11/04/2021	W	1671
40120	35th/Archer	11/05/2021	W	1449
40120	35th/Archer	11/06/2021	A	791
40120	35th/Archer	11/07/2021	U	614
40120	35th/Archer	11/08/2021	W	1577
40120	35th/Archer	11/09/2021	W	1666
40120	35th/Archer	11/10/2021	W	1666
40120	35th/Archer	11/11/2021	W	1295
40120	35th/Archer	11/12/2021	W	1388
